"est.u" "est.lamb" "name" "seed" "size" "replicates" "p_umbral" "exp_lambda" "alpha_pen" "n_pen" "c"
0.994737099623308 0.448079796617732 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.00883536214264 0.503048508661371 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.00668369513005 0.415534042207381 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.17671805699955 0.335515861114271 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.999552103690803 0.539423464742742 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.988382413052022 0.603653727254145 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.99628835869953 0.549129144083891 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.03562638629228 0.563800930198737 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.998964977683499 0.448393600741987 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.993355912854895 0.612065326224271 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.998551057651639 0.627436336864706 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.998221596702933 0.396870165418411 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.01193716749549 0.416040529257646 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.997345729731023 0.487834970067536 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.997083747992292 0.666313163774364 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.00915745738894 0.533349135481058 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.3833978343755 0.469811482378118 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.00540483039291 0.381381870363462 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.58559409994632 0.382817942962119 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.00396235287189 0.666707362869882 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.999064104864374 0.573080569267469 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.992616162868217 0.469659860450178 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.996545245172456 0.477312375310969 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.99685543240048 0.4588157936993 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.997885521035641 0.469701902011201 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.998884103260934 0.521164967237086 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.997373906895518 0.519914881810409 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.994517584098503 0.483390540668304 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.0708554815501 0.446960763769437 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.990920013282448 0.59015640878023 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.992255828343332 0.602929238155576 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
1.12555908300038 0.54976128812803 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
0.998696281341836 0.659310059932547 "experimento_8" 8 1000 1000 0.95 0.5 0.4 1 0.8
