"est.u" "est.lamb" "name" "seed" "size" "replicates" "p_umbral" "exp_lambda" "alpha_pen" "n_pen" "c"
0.990504237823188 17.8602293260006 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.979777173371986 18.7720148183895 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.97358477814123 17.325143056204 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.990679826587439 21.0972899738104 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.99065567064099 20.4414216178201 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.98199331946671 17.8064084029736 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.01100898704663 21.0101952728947 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.00131442305773 20.0744446498931 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.01163322966069 19.9155770357936 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.991608029231429 20.2607838150657 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.965413783444092 16.3804162553355 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.01384064224304 17.7099752383194 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.985535667045042 19.9145126132826 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.991773091023788 20.7158239488596 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.987964329076931 18.7784442490842 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.985090948175639 17.6329910689759 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.978096215985715 18.0982040354912 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.989231564104557 20.0660893936504 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.977761525893584 18.1027511098188 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.00346685624927 23.1390838570873 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.00423555002597 20.0279475522982 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
0.986530036665499 17.863558144601 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
1.01295337884834 22.1434332797545 "experimento_71" 71 5000 1000 0.95 19 0.4 1 0.8
