"est.u" "est.lamb" "name" "seed" "size" "replicates" "p_umbral" "exp_lambda" "alpha_pen" "n_pen" "c"
0.940894149942324 14.6071145019259 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.00085419842875 20.4978540331391 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.991680174134672 16.6766649231908 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.996418999973685 23.0210600050616 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.988877004710957 20.777974022415 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.971818660618737 18.6322566061796 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.964688883395866 17.5808784292993 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.956585434032604 18.3732900502496 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.987421289784834 19.8437429554212 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.959909742698073 16.6023219634259 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.971010030480102 16.8975205437634 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.963832170935348 17.7265733594425 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.934957734541968 13.942348324772 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.02115885426502 24.8326689945579 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.972358325496316 17.2732035916983 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.981880801497027 21.1863669527267 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.969366727862507 14.7569842294009 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.996105887461454 22.039783143651 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.994370941305533 20.6762086038596 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.980926380027086 15.7631872739884 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.969061957905069 18.9429281473198 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.989371405215934 20.7414545769429 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.03072896756624 20.9229367148315 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.01057771835966 20.8539697334287 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.987318494589999 18.4034695598235 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.970948485657573 19.0778380890138 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.997433120151982 20.9817602593579 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.00508795852191 14.7698173153649 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
1.03670320017532 21.4256608945918 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.994562168372795 20.9491467649591 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.990234580822289 21.8867370439427 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.982391433324665 20.0392575767049 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.975083640776575 19.1922331223357 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.977484446950257 18.4064057474934 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.976056753890589 16.2179914799188 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.973057707538828 17.0658953201909 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.984534427057952 21.3021946613708 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.966226845514029 15.8069360220803 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.998207192635164 18.6543571387237 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
0.966103121871129 17.6944833544314 "experimento_69" 69 1500 1000 0.95 19 0.4 1 0.8
