"est.u" "est.lamb" "name" "seed" "size" "replicates" "p_umbral" "exp_lambda" "alpha_pen" "n_pen" "c"
1.02067976747639 30.2053576220005 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00611998177826 27.9599540311429 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.999266328290105 33.8722802891034 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00372473918833 34.115089015463 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00462558931355 27.1240137213125 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.998291595373303 23.1298355389794 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.0147895515306 31.5881336535251 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.998600524617359 27.7512080023684 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.03184964430068 34.9226749179524 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.998070086119696 28.1095936111558 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00092898344932 27.8279943690161 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00031289657264 29.5889273224355 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00301472631483 28.970981773085 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00150145321636 30.5048396574995 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00125011010095 28.1221391304059 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00797736242724 32.8745888267187 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00473342752084 29.0049726033313 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00907935220748 38.6006998362204 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.01041188676666 37.5478018821229 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.998840371379629 30.4356807405855 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00002663925035 26.2794550326492 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00021311589638 28.9169208716019 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
0.996967793209478 31.9238843659065 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00001857856777 32.5185848531361 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.01536380351595 30.055414875094 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00011390065774 33.3507275614982 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00003335820511 31.2960060072171 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.00021661246725 28.7899521371149 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
1.02243703015459 23.8583297407713 "experimento_37" 37 500 1000 0.8 30 0.4 1 0.8
