"est.u" "est.lamb" "name" "seed" "size" "replicates" "p_umbral" "exp_lambda" "alpha_pen" "n_pen" "c"
0.998294356046245 37.9292072515172 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.997417991049588 29.689179406804 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.03080380728555 58.2264067425797 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.0240655198718 25.9345093785111 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.991456444840878 23.2351567037358 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00046476540482 36.9389026869098 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00018689473774 33.0044333123518 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.02990831292449 38.5635901248729 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00284167742357 24.542658200623 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.02201480847817 29.6499980351889 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00052988456252 35.493120316358 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.995404144981876 31.1414662059747 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00101964267281 33.249586824308 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00019478471169 27.1390503821012 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01364392543522 34.7352266478369 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.997234742157161 28.1519100677425 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.99719422776252 32.7398622236681 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00004617085567 26.4181626117937 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.996528417803347 27.5094846656649 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00005289676924 31.7746531621598 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.02396566552826 32.3246444212294 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.992058633128181 26.9533415978417 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.989339549327269 25.1059870961348 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00651722556601 26.1379079548284 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01237354403044 32.4045127044571 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00017902832478 36.6135500985065 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00001278400111 32.2024527363707 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00598927439811 34.2580226785416 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00942646436032 28.6009812368147 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01083945200468 29.4916921948304 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00538616291765 31.2063564718018 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01887481020143 39.8134638106927 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01102907885797 37.8757127190883 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.02878345642099 38.7843530118768 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.04502831113695 37.7068818182059 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.989661172963679 24.6301093089582 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.990662226220593 26.5776503705452 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.99707411066629 28.4866858393364 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.996113391127437 24.6166394837556 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00310204258809 33.7714722897384 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00465271687135 26.7220573416593 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.994018581463024 31.0402494343038 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.0060246945267 31.3902919149905 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.0000059446713 29.7962495570069 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00040816767141 38.5041356629136 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00694882723813 28.7961169319833 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.99905309965834 31.2913593037884 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.02867506497089 59.9204186966572 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.999885166529566 33.9649187869727 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.993314566090703 24.8023216360818 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.996627127751708 28.5522267957729 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.984528770903125 24.8016052026034 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.997976911952719 28.7645768362232 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.03854675435632 48.0354075579005 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00450248878139 34.4272430507477 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.991790001280606 29.4431020370033 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.01499801243966 30.9406789509476 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.989791259169579 21.2825265776223 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.98917116317898 29.0383932303714 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.997578656766564 32.064779563379 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00424632627207 31.813482686148 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00153617036218 29.1983511788767 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.995346073061228 31.2627677061873 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00320294358853 33.8114025933756 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00181698244996 33.1315240821052 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.03239159439703 28.2510144470415 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.986623501637951 25.7082118247209 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.0194031286519 26.9612880648247 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00872807993243 35.9420521361427 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.0041212942296 30.6333935082678 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.996298719430342 34.9556967757384 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.988111594459042 25.8780864397482 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
1.00439702873118 31.9504798321886 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
0.990156619111076 27.5130009972647 "experimento_45" 45 1500 1000 0.95 30 0.4 1 0.8
